URL,Image,Image URL,Image ALT,Status Code,Location
https://liberating.it/structures/heard-seen-respected-hsr/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/per-bisogno/fare-strategia/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/per-bisogno/fare-strategia/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/per-bisogno/fare-strategia/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/per-bisogno/generare-idee/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/per-bisogno/generare-idee/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/per-bisogno/generare-idee/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/per-bisogno/generare-idee/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/structures/w3-what-so-what-now-what/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/complessita/iniziare-subito/,,https://liberating.it/assets/images/structures/thumbs/liquid-courage.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/spiral-journal.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/design-thinking/empathize/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/liquid-courage.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/spiral-journal.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/generative-relationship-star.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/integrated-autonomy.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/panarchy.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/structures/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/per-bisogno/analizzare-problemi/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/per-bisogno/analizzare-problemi/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/per-bisogno/analizzare-problemi/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/liquid-courage.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/panarchy.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/difficolta/intermedia/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/structures/appreciative-interviews-ai/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/structures/impromptu-networking/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/structures/user-experience-fishbowl/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/design-thinking/define/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/structures/troika-consulting/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/structures/mad-tea/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/spiral-journal.png,,200,0
https://liberating.it/difficolta/facile/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/structures/triz/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/integrated-autonomy.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/durata/media/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/structures/15-solutions/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/structures/wise-crowds/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/structures/celebrity-interview/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/structures/improv-prototyping/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/structures/wicked-questions/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/difficolta/avanzata/,,https://liberating.it/assets/images/structures/thumbs/generative-relationship-star.png,,200,0
https://liberating.it/difficolta/avanzata/,,https://liberating.it/assets/images/structures/thumbs/integrated-autonomy.png,,200,0
https://liberating.it/structures/9-whys/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/structures/critical-uncertainties/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/structures/helping-heuristics/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/structures/discovery-action-dialogue-dad/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/structures/panarchy/,,https://liberating.it/assets/images/structures/thumbs/panarchy.png,,200,0
https://liberating.it/structures/conversation-cafe/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/structures/purpose-to-practice-p2p/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/structures/liquid-courage/,,https://liberating.it/assets/images/structures/thumbs/liquid-courage.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/impromptu-networking.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/w3-what-so-what-now-what.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/9-whys.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/heard-seen-respected-hsr.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/liquid-courage.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/spiral-journal.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/durata/breve/,,https://liberating.it/assets/images/structures/thumbs/generative-relationship-star.png,,200,0
https://liberating.it/structures/25-10-crowd-sourcing/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/structures/drawing-together/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/structures/1-2-4-all/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/structures/agreement-certainty-matrix/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/structures/design-storyboards/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/design-thinking/prototype/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/design-thinking/prototype/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/design-thinking/prototype/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/design-thinking/prototype/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/structures/tiny-demons/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/appreciative-interviews-ai.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/celebrity-interview.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/conversation-cafe.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/mad-tea.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/spiral-journal.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/triz.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/tiny-demons.png,,200,0
https://liberating.it/complessita/team-rodati/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/design-thinking/test/,,https://liberating.it/assets/images/structures/thumbs/troika-consulting.png,,200,0
https://liberating.it/design-thinking/test/,,https://liberating.it/assets/images/structures/thumbs/helping-heuristics.png,,200,0
https://liberating.it/design-thinking/test/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/design-thinking/test/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/structures/talking-with-pixies/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/structures/what-i-need-from-you-winfy/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/discovery-action-dialogue-dad.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/design-storyboards.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/improv-prototyping.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/complessita/facilitazioni-complesse/,,https://liberating.it/assets/images/structures/thumbs/wicked-questions.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/1-2-4-all.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/15-solutions.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/25-10-crowd-sourcing.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/drawing-together.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/wise-crowds.png,,200,0
https://liberating.it/design-thinking/ideate/,,https://liberating.it/assets/images/structures/thumbs/talking-with-pixies.png,,200,0
https://liberating.it/structures/ecocycle-planning/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/structures/mad-love/,,https://liberating.it/assets/images/structures/thumbs/mad-love.png,,200,0
https://liberating.it/structures/simple-ethnography/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/structures/shift-share/,,https://liberating.it/assets/images/structures/thumbs/shift-share.png,,200,0
https://liberating.it/structures/pixies-reflection/,,https://liberating.it/assets/images/structures/thumbs/pixies-reflection.png,,200,0
https://liberating.it/structures/integrated-autonomy/,,https://liberating.it/assets/images/structures/thumbs/integrated-autonomy.png,,200,0
https://liberating.it/structures/min-specs/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/structures/open-space-technology-ost/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/generative-relationship-star.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/integrated-autonomy.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/open-space-technology-ost.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/panarchy.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/simple-ethnography.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/user-experience-fishbowl.png,,200,0
https://liberating.it/complessita/trasformazioni-organizzative/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/per-bisogno/prendere-decisioni/,,https://liberating.it/assets/images/structures/thumbs/min-specs.png,,200,0
https://liberating.it/per-bisogno/prendere-decisioni/,,https://liberating.it/assets/images/structures/thumbs/agreement-certainty-matrix.png,,200,0
https://liberating.it/per-bisogno/prendere-decisioni/,,https://liberating.it/assets/images/structures/thumbs/what-i-need-from-you-winfy.png,,200,0
https://liberating.it/durata/estesa/,,https://liberating.it/assets/images/structures/thumbs/critical-uncertainties.png,,200,0
https://liberating.it/durata/estesa/,,https://liberating.it/assets/images/structures/thumbs/ecocycle-planning.png,,200,0
https://liberating.it/durata/estesa/,,https://liberating.it/assets/images/structures/thumbs/panarchy.png,,200,0
https://liberating.it/durata/estesa/,,https://liberating.it/assets/images/structures/thumbs/purpose-to-practice-p2p.png,,200,0
https://liberating.it/structures/social-network-webbing/,,https://liberating.it/assets/images/structures/thumbs/social-network-webbing.png,,200,0
https://liberating.it/structures/4-2-1-storming/,,https://liberating.it/assets/images/structures/thumbs/4-2-1-storming.png,,200,0
